PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
34,O,1,10,R,-15,Run,Penalty,-8,DOUBLES,--,BAL,L,--,--,--,--,--,1
35,O,1,18,R,-7,Run,Penalty,-2,--,--,--,L,--,--,--,--,--,2
36,O,3,20,R,-5,Pass,Penalty,8,Trips,--,L,L,--,--,--,--,--,2
37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
38,K,4,12,L,-13,Punt,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
39,D,1,10,R,28,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,2
40,D,2,8,R,26,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,2
41,D,3,8,R,26,Pass,Complete,9,Trips,--,L,L,--,--,--,--,--,2
42,D,1,10,L,17,Run,Penalty,-10,TE Trips Wing,--,R,R,--,--,--,--,--,2
43,D,1,20,M,27,--,Penalty,9,Trips Pinch,--,R,--,--,--,--,--,--,2
44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
45,D,2,11,L,18,Run,"Rush, TD",18,Trips Pinch,--,L,R,--,--,--,--,--,2
46,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,2
47,K,--,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,2
48,O,1,10,L,-38,Run,Rush,0,Twins Tight Wing,--,R,R,--,--,--,--,--,2
49,O,2,10,L,-38,Pass,Sack,10,Tight Double Wing,--,BAL,L,--,--,--,--,--,2
50,O,1,10,L,-48,Run,Rush,2,Trips,--,R,R,--,--,--,--,--,2
51,O,2,8,L,50,Run,Rush,0,Doubles Wing,--,L,R,--,--,--,--,--,2
52,O,3,8,R,50,Pass,Incomplete,0,Twins Split,--,L,L,--,--,--,--,--,2
53,K,4,8,R,50,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
54,D,1,10,M,-24,Pass,Complete,50,DOUBLES,--,BAL,L,--,--,--,--,--,2
55,D,1,10,L,26,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,2
56,D,2,5,M,21,Run,Rush,0,Trips,--,R,L,--,--,--,--,--,2
57,D,3,5,L,21,Run,Rush,15,Trips,--,R,L,--,--,--,--,--,2
58,D,1,6,L,6,Run,"Rush, TD",6,Trips,--,R,R,--,--,--,--,--,2
59,K,--,--,M,3,2 Pt. Defend,Penalty,--,--,--,--,--,--,--,--,--,--,2
60,K,--,--,M,8,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,2
61,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
62,O,1,10,L,-37,Run,Rush,8,--,--,--,R,--,--,--,--,--,2
63,O,2,2,M,-45,Run,Rush,3,DOUBLES,--,BAL,R,--,--,--,--,--,2
64,O,1,10,R,-48,Run,Rush,7,DOUBLES,--,BAL,R,--,--,--,--,--,2
65,O,2,3,R,45,Pass,Interception,--,DOUBLES,--,BAL,L,--,--,--,--,--,2
66,D,1,10,M,48,Pass,Complete,11,Trips Pinch,--,R,L,--,--,--,--,--,2
67,D,1,10,R,37,Pass,Incomplete,0,Trips Pinch,--,L,R,--,--,--,--,--,2
68,D,2,10,R,37,Pass,Complete,-3,--,--,--,L,--,--,--,--,--,2
69,D,3,13,L,40,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,2
70,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
71,K,4,13,L,40,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
72,O,1,10,L,-15,Pass,Complete,4,DOUBLES,--,BAL,L,--,--,--,--,--,2
73,O,2,6,L,-19,Pass,Scramble,13,Trips,--,R,L,--,--,--,--,--,2
74,O,1,10,L,-32,Pass,Interception,--,--,--,--,R,--,--,--,--,--,2
75,D,1,10,M,48,Run,Rush,10,Trips,--,R,L,--,--,--,--,--,2
76,D,1,10,L,38,Pass,Complete,0,Trips,--,R,R,--,--,--,--,--,2
77,D,3,5,L,33,Pass,Incomplete,0,--,--,--,R,--,--,--,--,--,2
78,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
79,D,1,10,M,-32,Pass,Complete,8,Twins Tight Wing,--,R,L,--,--,--,--,--,3
80,D,2,2,L,-40,Pass,Complete,8,Twins Tight Wing,--,R,R,--,--,--,--,--,3
81,D,1,10,R,-48,Pass,Complete,3,Twins Tight Wing,--,L,L,--,--,--,--,--,3
82,D,2,7,L,49,Pass,Complete,24,TE Trips Wing,--,R,R,--,--,--,--,--,3
83,D,1,10,R,25,Run,Rush,12,Trips Pinch,--,L,R,--,--,--,--,--,3
84,D,1,10,R,13,Run,Rush,4,Trips Pinch,--,L,R,--,--,--,--,--,3
85,D,2,6,R,9,Pass,"Complete, TD",9,Trips Pinch,--,L,L,--,--,--,--,--,3
86,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,R,--,--,--,--,--,3
87,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
88,O,1,10,L,-39,Run,Rush,6,TE Trips Split,--,R,R,--,--,--,--,--,3
89,O,2,4,L,-45,--,Penalty,5,DOUBLES,--,BAL,--,--,--,--,--,--,3
90,O,1,10,L,50,Run,Rush,7,Trips,--,R,L,--,--,--,--,--,3
91,O,2,3,R,43,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,3
92,O,3,3,L,43,Run,Rush,--,Trips,--,R,L,--,--,--,--,--,3
93,O,1,10,L,31,Run,Rush,1,DOUBLES PINCH,--,BAL,L,--,--,--,--,--,3
94,O,2,9,L,30,Run,Rush,0,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,3
95,S,--,--,L,--,--,--,--,--,--,--,--,--,--,--,--,--,3
96,D,4,52,L,-27,Pass,"Complete, TD",73,Twins Tight Wing,--,R,L,--,--,--,--,--,3
97,K,--,--,M,3,2 Pt. Defend,Good,--,--,--,--,R,--,--,--,--,--,3
98,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
99,O,1,10,L,-32,Run,Rush,3,DOUBLES,--,BAL,L,--,--,--,--,--,3
100,O,2,7,L,-35,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,3
101,O,3,5,M,-37,Run,Rush,17,Trips,--,L,L,--,--,--,--,--,3
102,O,1,10,R,46,Run,Rush,13,DOUBLES,--,BAL,L,--,--,--,--,--,3
103,O,1,10,L,33,Run,Rush,6,Trips,--,R,R,--,--,--,--,--,3
104,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
105,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
106,O,2,4,L,27,Run,Rush,2,Wing Split,--,R,R,--,--,--,--,--,3
107,O,3,2,R,25,Run,Rush,10,Trips,--,L,L,--,--,--,--,--,3
108,O,1,10,R,15,Run,Rush,11,DOUBLES,--,BAL,L,--,--,--,--,--,3
109,O,1,4,L,4,Run,"Rush, TD",4,DOUBLES,--,BAL,R,--,--,--,--,--,3
110,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
111,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
112,D,1,10,M,-34,Run,Rush,5,Trips,--,L,R,--,--,--,--,--,3
113,D,2,5,R,-39,Run,Rush,20,Trips,--,L,R,--,--,--,--,--,4
114,D,1,10,R,41,Run,Rush,4,Trips,--,L,R,--,--,--,--,--,4
115,D,2,6,R,37,Pass,Complete,19,Trips,--,L,L,--,--,--,--,--,4
116,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4
117,D,1,10,R,18,Pass,Complete,1,DOUBLES,--,BAL,L,--,--,--,--,--,4
118,D,2,9,L,17,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
119,D,3,9,L,17,Pass,Sack,-32,Twins Tight Wing,--,R,R,--,--,--,--,--,4
120,K,4,41,L,49,Punt,Penalty,--,--,--,--,L,--,--,--,--,--,4
121,O,1,10,R,-29,Run,Rush,1,Twins Split,--,L,L,--,--,--,--,--,4
122,O,2,9,M,-30,Run,Rush,5,DOUBLES,--,BAL,L,--,--,--,--,--,4
123,O,3,4,M,-35,Run,Rush,2,DOUBLES,--,BAL,R,--,--,--,--,--,4
124,O,4,2,R,-37,Run,Rush,8,Double Split,--,BAL,R,--,--,--,--,--,4
125,O,1,10,R,-45,Run,Penalty,-12,Trips,--,L,L,--,--,--,--,--,4
126,O,1,22,R,-33,Pass,Complete,0,DOUBLES,--,BAL,R,--,--,--,--,--,4
127,O,2,22,R,-33,Pass,Incomplete,0,Trips,--,L,R,--,--,--,--,--,4
128,O,3,22,R,-33,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,4
129,K,4,22,R,-33,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
130,D,1,10,L,47,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
131,D,2,10,L,47,Run,Rush,17,Trips Pinch,--,L,R,--,--,--,--,--,4
132,D,1,10,R,30,Pass,Complete,14,DOUBLES,--,BAL,L,--,--,--,--,--,4
133,D,1,10,L,16,Pass,Incomplete,0,Trips,--,R,L,--,--,--,--,--,4
134,D,2,10,L,16,Run,Rush,-1,Trips,--,R,L,--,--,--,--,--,4
135,D,3,11,L,17,Pass,Sack,-14,TE Trips Wing,--,R,R,--,--,--,--,--,4
136,D,4,25,M,31,Pass,"Complete, TD",31,Trips,--,R,L,--,--,--,--,--,4
137,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
138,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
139,O,1,10,L,-37,Pass,Complete,15,Trips,--,R,L,--,--,--,--,--,4
140,O,1,10,M,48,Run,Rush,11,Trips,--,R,R,--,--,--,--,--,4
141,O,1,10,R,37,Pass,Penalty,-5,DOUBLES,--,BAL,R,--,--,--,--,--,4
142,O,1,15,R,42,Pass,"Sack, Fumble",4,DOUBLES,--,BAL,R,--,--,--,--,--,4
143,D,1,10,L,46,Run,Rush,3,Twins Tight Wing,--,R,L,--,--,--,--,--,4
144,D,2,7,L,43,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,4
145,D,3,2,R,38,Pass,Complete,8,DOUBLES,--,BAL,L,--,--,--,--,--,4
146,D,1,10,M,30,Run,Rush,-3,Trips,--,R,L,--,--,--,--,--,4
147,D,2,7,L,33,Run,Rush,0,Tight Double Wing,--,BAL,R,--,--,--,--,--,4
