PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
44,O,2,11,M,38,Run,Fumble,-1,Twins Split,--,R,R,--,--,--,--,--,2
45,D,1,10,L,-39,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,2
46,D,2,9,L,-40,Run,Rush,1,Twins Split,--,R,L,--,--,--,--,--,2
47,D,3,8,M,-41,Pass,Complete,6,Twins Split,--,R,L,--,--,--,--,--,2
48,D,4,2,L,-47,Run,Rush,0,Trips,--,L,R,--,--,--,--,--,2
49,O,1,10,R,47,Run,Rush,10,TE Trips Wing,--,R,L,--,--,--,--,--,2
50,O,1,10,M,37,Run,Rush,0,Ace Twins,--,R,R,--,--,--,--,--,2
51,O,2,10,R,37,Run,Rush,9,PRO,--,L,L,--,--,--,--,--,2
52,O,3,1,R,28,Run,Rush,11,PRO,--,R,L,--,--,--,--,--,2
53,O,1,10,L,17,Run,Rush,7,Twins Split,--,R,L,--,--,--,--,--,2
54,O,2,3,L,10,Run,Rush,6,Ace Twins,--,L,R,--,--,--,--,--,2
55,O,1,4,M,4,Run,Rush,2,Twins Split,--,L,L,--,--,--,--,--,2
56,O,2,2,M,2,Run,"Rush, TD",2,Split,--,L,R,--,--,--,--,--,2
57,K,--,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,2
58,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,2
59,D,1,10,R,-35,Pass,Complete,-10,DOUBLES,--,BAL,L,--,--,--,--,--,2
60,D,1,20,L,-25,Pass,Complete,10,DOUBLES,--,BAL,L,--,--,--,--,--,2
61,D,2,10,L,-35,Pass,Complete,1,DOUBLES,--,BAL,R,--,--,--,--,--,2
62,D,3,9,R,-36,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
63,K,4,9,R,-36,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
64,O,1,10,L,-37,Pass,Scramble,8,DOUBLES,--,BAL,R,--,--,--,--,--,2
65,O,2,2,M,-45,Pass,Complete,0,Trips,--,L,L,--,--,--,--,--,2
66,K,3,2,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
67,O,1,10,L,-21,Run,Rush,5,DOUBLES,--,BAL,R,--,--,--,--,--,3
68,O,2,5,M,-26,Run,Rush,1,PRO,--,R,R,--,--,--,--,--,3
69,O,3,4,R,-27,Pass,Sack,-7,DOUBLES,--,BAL,L,--,--,--,--,--,3
70,K,4,11,R,-20,Punt,Downed,--,--,--,--,--,--,--,--,--,--,3
71,D,1,10,L,48,Run,Rush,-3,Double Tight,--,BAL,R,--,--,--,--,--,3
72,D,2,13,L,-49,Run,Rush,-2,Double Tight,--,BAL,R,--,--,--,--,--,3
73,D,3,15,R,-47,Pass,Incomplete,0,Trips,--,L,L,--,--,--,--,--,3
74,K,4,15,R,-47,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
75,O,1,10,M,-16,Run,Rush,1,PRO,--,R,L,--,--,--,--,--,3
76,O,2,9,L,-17,Run,Rush,-10,PRO,--,R,R,--,--,--,--,--,3
77,O,3,19,L,-7,Pass,Complete,0,Twins Split,--,R,R,--,--,--,--,--,3
78,K,4,19,L,-7,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
79,D,1,10,L,32,Run,Rush,2,Twins Split,--,L,R,--,--,--,--,--,3
80,D,2,8,M,30,Run,Rush,-6,Twins Split,--,R,L,--,--,--,--,--,3
81,D,3,14,L,36,Pass,Complete,-5,Trips,--,R,R,--,--,--,--,--,3
82,D,3,19,L,41,Pass,Complete,7,Trips,--,R,L,--,--,--,--,--,3
83,D,3,12,L,34,Pass,Complete,4,Trips,--,R,L,--,--,--,--,--,3
84,D,1,10,L,30,--,Penalty,5,Trips,--,R,--,--,--,--,--,--,3
85,D,1,5,L,25,Pass,Interception,--,Trips,--,R,R,--,--,--,--,--,3
86,O,1,10,L,-8,Run,Rush,0,PRO,--,R,R,--,--,--,--,--,3
87,O,1,10,R,-8,Pass,Complete,17,Trips,--,L,R,--,--,--,--,--,3
88,O,1,10,R,-25,Run,Rush,3,--,--,--,R,--,--,--,--,--,3
89,O,2,7,R,-28,Pass,Complete,15,DOUBLES,--,BAL,R,--,--,--,--,--,3
90,O,1,10,M,-43,Run,Fumble,-3,TE Trips Wing,--,L,R,--,--,--,--,--,3
91,D,1,10,L,40,--,Timeout,0,--,--,--,--,--,--,--,--,--,3
92,D,2,10,L,40,Run,Rush,-4,Twins Split,--,R,R,--,--,--,--,--,3
93,D,3,14,M,44,Pass,Complete,9,Twins Split,--,R,R,--,--,--,--,--,3
94,D,4,5,R,35,Pass,Complete,31,Twins Split,--,R,R,--,--,--,--,--,3
95,D,1,4,R,4,Run,Rush,2,Double Tight,--,BAL,L,--,--,--,--,--,3
96,D,2,2,M,2,Run,"Rush, TD",2,Double Tight,--,BAL,R,--,--,--,--,--,3
97,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,L,--,--,--,--,--,3
98,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3
99,O,1,10,L,-35,Run,Rush,-2,Doubles Wing,--,L,R,--,--,--,--,--,3
100,O,2,12,R,-33,Run,Rush,14,DOUBLES,--,BAL,R,--,--,--,--,--,3
101,O,1,10,R,-47,Run,Rush,4,Twins Split,--,R,L,--,--,--,--,--,3
102,O,2,6,R,49,Run,Rush,2,DOUBLES,--,BAL,L,--,--,--,--,--,4
103,O,3,4,R,47,Run,Rush,4,DOUBLES,--,BAL,L,--,--,--,--,--,4
104,O,3,10,M,43,Run,Rush,5,PRO,--,L,R,--,--,--,--,--,4
105,O,3,5,R,38,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
106,O,1,10,M,35,Run,Penalty,-11,--,--,--,L,--,--,--,--,--,4
107,O,2,21,M,46,Pass,Interception,--,Trips Pinch,--,R,R,--,--,--,--,--,4
108,D,1,10,M,-20,Run,Rush,3,--,--,--,L,--,--,--,--,--,4
109,D,2,7,L,-23,Pass,Complete,4,Twins Split,--,R,L,--,--,--,--,--,4
110,D,3,3,L,-27,Pass,Incomplete,0,Twins Split,--,R,L,--,--,--,--,--,4
111,K,4,3,L,-27,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,4
112,O,1,10,L,49,Run,Rush,3,Ace Twins,--,L,L,--,--,--,--,--,4
113,O,2,7,L,46,Run,Rush,4,PRO,--,L,L,--,--,--,--,--,4
114,O,3,3,L,42,Run,Rush,-5,DOUBLES,--,BAL,R,--,--,--,--,--,4
115,K,4,8,M,47,Punt,Downed,--,--,--,--,--,--,--,--,--,--,4
116,D,1,10,R,-25,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,4
117,D,2,9,L,-26,Run,Rush,6,Double Split,--,BAL,L,--,--,--,--,--,4
118,D,3,3,L,-32,Pass,Complete,3,Twins Split,--,R,R,--,--,--,--,--,4
119,D,1,10,R,-35,Run,Rush,24,Trips,--,L,L,--,--,--,--,--,4
120,D,1,10,L,41,Run,Rush,5,Twins Split,--,R,L,--,--,--,--,--,4
121,D,2,5,L,36,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,4
122,D,3,3,L,34,Run,Rush,13,Twins Split,--,R,L,--,--,--,--,--,4
123,D,1,10,L,21,Run,Rush,3,Twins Split,--,R,L,--,--,--,--,--,4
124,D,2,7,L,18,Run,Rush,1,Twins Split,--,R,R,--,--,--,--,--,4
125,D,3,6,M,17,Run,Rush,0,Twins Split,--,R,L,--,--,--,--,--,4
126,D,4,6,L,17,Pass,Incomplete,0,Twins Split,--,L,L,--,--,--,--,--,4
127,O,1,10,R,-17,Run,Rush,-4,Twins Split,--,R,--,--,--,--,--,--,4
128,O,2,14,M,-13,Run,Rush,-2,--,--,--,--,--,--,--,--,--,4
129,O,3,14,M,-11,Run,Rush,0,Twins Split,--,R,--,--,--,--,--,--,4
