PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
28,D,3,8,M,23,Pass,"Complete, TD",23,Double Wing,--,BAL,R,--,--,--,--,--,1
29,K,--,--,M,3,Extra Pt. Block,Penalty,--,Double Tight Wing,--,R,--,--,--,--,--,--,1
30,K,--,--,M,8,2 Pt. Defend,No Good,--,EMPTY,--,R,R,--,--,--,--,--,1
31,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
32,O,1,10,L,-47,Run,Rush,2,Ace Twins,1 TIGER RIDE,L,L,--,--,--,--,--,1
33,O,2,8,L,-49,Pass,Sack,-11,Ace Twins,CHOICE Y SEAM,L,L,--,--,--,--,--,1
34,O,3,19,L,-38,Pass,Scramble,16,Trips Tight,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,1
35,O,4,3,R,46,Run,Rush,5,Ace Twins,2 WOLVERINE,L,R,--,--,--,--,--,2
36,O,1,10,R,41,Run,Rush,-3,TE Trips Split,1 OREGON,L,L,--,--,--,--,--,2
37,O,2,13,M,44,Pass,Complete,-1,Ace Twins,4 TUNNEL RIGHT,R,R,--,--,--,--,--,2
38,O,3,14,M,45,Pass,Incomplete,0,Ace Twins,CHOICE,R,R,--,--,--,--,--,2
39,K,4,14,M,45,Punt,Downed,--,Double Tight,--,BAL,--,--,--,--,--,--,2
40,D,1,10,L,-29,Run,Rush,9,Double Wing,--,BAL,L,--,--,--,--,--,2
41,D,2,1,L,-38,Run,Penalty,-17,Double Wing,--,BAL,R,--,--,--,--,--,2
42,D,2,18,L,-21,Run,Rush,2,Double Wing,--,BAL,R,--,--,--,--,--,2
43,D,3,16,M,-23,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
44,D,3,16,M,-23,Pass,Sack,-2,Trips,--,R,L,--,--,--,--,--,2
45,K,4,18,M,-21,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
46,O,1,10,L,-46,Run,Rush,0,Twins,2 WOLVERINE,L,R,--,--,--,--,--,2
47,O,2,10,R,-46,Run,Rush,0,TE Trips Split,1 AUBURN RIDE,L,L,--,--,--,--,--,2
48,O,3,10,L,-46,Pass,Complete,7,Ace Twins,SCAT,R,R,--,--,--,--,--,2
49,O,4,3,R,47,Run,Rush,1,TE Trips Split,Fire 1 DUCK PRIDE,L,R,--,--,--,--,--,2
50,D,1,10,L,-46,Pass,Incomplete,0,Double Wing,--,BAL,R,--,--,--,--,--,2
51,D,2,10,L,-46,Pass,Complete,-5,Trips Tight,--,R,R,--,--,--,--,--,2
52,D,3,15,R,-41,Pass,Penalty,14,Trips,--,L,L,--,--,--,--,--,2
53,D,3,1,R,45,Run,Rush,2,Double Wing,--,BAL,L,--,--,--,--,--,2
54,D,1,10,L,43,Pass,Complete,-2,Trips,--,R,R,--,--,--,--,--,2
55,D,2,12,R,45,Pass,Interception,--,Trips,--,L,L,--,--,--,--,--,2
56,O,1,10,L,-45,Pass,Sack,-6,Trips Tight,X TUNNEL 4 GO,R,R,--,--,--,--,--,2
57,O,2,16,M,-39,Pass,Incomplete,0,TE Trips Split,LIGHTNIGNT Y CORNER,R,R,--,--,--,--,--,2
58,O,3,16,M,-39,Pass,Complete,-1,Ace Twins,2 BULLDOOG BOOT RAZOR RIGHT,L,R,--,--,--,--,--,2
59,K,4,17,R,-38,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
60,D,1,10,R,49,Pass,Incomplete,0,Double Wing,--,BAL,L,--,--,--,--,--,2
61,D,2,10,R,49,Pass,Sack,-20,Double Wing,--,BAL,R,--,--,--,--,--,2
62,D,3,30,M,-31,Pass,Incomplete,0,Trips Tight,--,R,R,--,--,--,--,--,2
63,K,4,30,M,-31,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
64,O,1,10,R,-37,Pass,Complete,4,TRIPS NASTY,STICK,L,L,--,--,--,--,--,2
65,O,2,6,M,-41,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
66,O,2,6,M,-41,Pass,Scramble,8,LIZ,SPUDS WHEEL,R,R,--,--,--,--,--,2
67,O,1,10,R,-49,Pass,Scramble,6,Trips Tight,X TUNNEL,L,L,--,--,--,--,--,2
68,O,2,4,M,45,Pass,Complete,6,Ace Twins,2 RAZOR LEFT,L,R,--,--,--,--,--,2
69,K,1,10,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
70,O,1,10,M,-42,Pass,Complete,23,Ace Twins,MEDFORD SPECIAL,L,R,--,--,--,--,--,3
71,O,1,10,R,35,Pass,Incomplete,0,Ace Twins,SCAT,L,L,--,--,--,--,--,3
72,O,2,10,R,35,Pass,Scramble,10,Trips Tight,FlOOD,L,L,--,--,--,--,--,3
73,O,1,10,M,25,Run,Rush,5,Trips Tight,2 GOPHER,L,R,--,--,--,--,--,3
74,O,2,5,R,20,Run,Rush,3,LIZ,2 GOPHER,R,R,--,--,--,--,--,3
75,O,3,2,R,17,Run,Penalty,-5,LIZ,2 Badger,R,R,--,--,--,--,--,3
76,O,3,7,R,22,Run,Rush,6,Trips Tight,2 Tiger,L,R,--,--,--,--,--,3
77,O,4,1,R,16,Pass,Scramble,3,Trips Tight,CHOICE,L,L,--,--,--,--,--,3
78,O,1,10,R,13,Run,Rush,6,Trips Tight,2 GOPHER,L,R,--,--,--,--,--,3
79,O,2,4,R,7,Run,Rush,3,Ace Twins,Flame 2 GOPHER,L,R,--,--,--,--,--,3
80,O,3,1,R,4,Run,Rush,-1,Trips Tight,2 WOLVERINE,L,L,--,--,--,--,--,3
81,O,4,2,R,5,Run,Rush,3,Ace Twins,LAZOR 2 BADGER,L,R,--,--,--,--,--,3
82,O,1,2,R,2,Run,"Rush, TD",2,Ace Twins,2 MICHIGAN KEEP,R,R,--,--,--,--,--,3
83,K,1,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
84,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
85,D,1,10,R,-42,Run,Rush,3,Double Wing,--,BAL,L,--,--,--,--,--,3
86,D,2,7,R,-45,Run,Rush,0,Double Wing,--,BAL,R,--,--,--,--,--,3
87,D,3,7,R,-45,Pass,Incomplete,0,Double Wing,--,BAL,L,--,--,--,--,--,3
88,K,4,7,R,-45,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
89,O,1,10,R,-32,Run,Rush,3,Ace Twins,2 MICHIGAN,R,L,--,--,--,--,--,3
90,O,2,7,R,-35,Run,Rush,12,TRIPS NASTY,2 Badger,L,R,--,--,--,--,--,3
91,O,1,10,R,-47,Run,Rush,4,Trips Tight,2 Badger,L,R,--,--,--,--,--,3
92,O,2,6,R,49,Run,Rush,7,Ace Twins,LAZOR 2 GOPHER,L,R,--,--,--,--,--,3
93,O,1,10,R,42,Run,Rush,4,Trips,2 MICHIGAN,L,L,--,--,--,--,--,4
94,O,2,6,M,38,Run,Rush,2,Ace Twins,2 Badger,L,R,--,--,--,--,--,4
95,O,3,4,M,36,Run,Rush,2,Ace Twins,2 WOLVERINE,L,L,--,--,--,--,--,4
96,O,4,2,L,34,Pass,Incomplete,0,Ace Twins,CHOICE Y SEAM,L,R,--,--,--,--,--,4
97,D,1,10,R,-34,Pass,Complete,9,Double Wing,--,BAL,R,--,--,--,--,--,4
98,D,2,1,R,-43,Run,Rush,3,Double Wing,--,BAL,L,--,--,--,--,--,4
99,D,1,10,L,-46,Pass,Incomplete,0,Double Wing,--,BAL,L,--,--,--,--,--,4
100,D,2,10,L,-46,Run,Rush,4,ACE,--,BAL,R,--,--,--,--,--,4
101,D,3,6,R,50,Pass,Sack,-3,Trips Tight,--,L,R,--,--,--,--,--,4
102,K,4,9,R,-47,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
103,O,1,10,L,-25,Pass,Incomplete,0,TE Trips Split,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,4
104,O,2,10,L,-25,Run,Rush,5,Ace Twins,LAZOR 2 BADGER,L,R,--,--,--,--,--,4
105,O,3,5,M,-30,Run,Rush,-2,Ace Twins,2 WOLVERINE,R,R,--,--,--,--,--,4
106,O,4,7,M,-28,Run,Rush,8,Ace Twins,MEDFORD SPECIAL FAKE REVERSE,L,L,--,--,--,--,--,4
107,O,1,10,L,-36,Pass,Incomplete,0,Trips Tight,STICK 4 PUMP,R,R,--,--,--,--,--,4
108,O,2,10,L,-36,Pass,Interception,--,Trips Tight,LIGHTNING Y CORNER,R,L,--,--,--,--,--,4
109,D,1,10,R,25,Run,Rush,3,Trips,--,L,L,--,--,--,--,--,4
110,D,2,7,M,22,--,Penalty,-5,Trips,--,L,--,--,--,--,--,--,4
111,D,2,12,M,27,Run,Rush,0,Trips,--,L,R,--,--,--,--,--,4
112,D,3,12,R,27,Pass,Incomplete,0,Trips,--,L,R,--,--,--,--,--,4
113,D,4,12,R,27,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
114,O,1,10,L,-27,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
115,O,1,10,L,-27,Pass,Incomplete,0,Ace Twins,CHOICE,R,L,--,--,--,--,--,4
116,O,2,10,L,-27,Pass,Scramble,10,Trips Tight,X TUNNEL 4 GO,R,R,--,--,--,--,--,4
117,O,1,10,M,-37,Pass,Complete,38,Trips Tight,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,4
118,O,1,10,L,25,Pass,"Complete, TD",25,Trips Tight,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,4
119,K,1,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
120,K,--,--,M,-40,Onside Kick,Out of Bounds,--,EMPTY,--,R,--,--,--,--,--,--,4
121,D,1,10,L,48,Run,Rush,2,Double Wing,--,BAL,R,--,--,--,--,--,4
122,D,2,8,L,46,--,Penalty,-5,Double Wing Split,--,R,--,--,--,--,--,--,4
123,D,2,13,L,-49,Run,Rush,-2,Double Wing Split,--,R,R,--,--,--,--,--,4
124,D,3,15,M,-47,Pass,"Complete, TD",53,Double Wing,--,BAL,R,--,--,--,--,--,4
125,K,--,--,M,3,Extra Pt. Block,Timeout,--,--,--,--,--,--,--,--,--,--,4
126,K,--,--,M,3,Extra Pt. Block,Penalty,--,--,--,--,--,--,--,--,--,--,4
127,K,--,--,M,7,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,4
128,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
129,O,1,10,R,-34,Pass,Scramble,2,Trips Tight,SMASH,L,L,--,--,--,--,--,4
130,O,2,8,L,-36,Pass,Complete,9,TRIPS NASTY,LIGHTNING,R,R,--,--,--,--,--,4
131,O,1,10,M,-45,Pass,Sack,0,DOUBLES,CHOICE,BAL,L,--,--,--,--,--,4
132,O,2,10,L,-45,Pass,Penalty,-4,Trips Tight,SCAT,R,R,--,--,--,--,--,4
133,O,2,14,R,-41,Pass,Incomplete,0,DOUBLES,2 BULLDOG BOOT,BAL,R,--,--,--,--,--,4
134,O,3,14,R,-41,Pass,Sack,-2,TRIPS NASTY,LIGHTNING 4 POST/CORNER,R,L,--,--,--,--,--,4
135,O,4,26,L,-39,Pass,Incomplete,0,Trips Tight,CHOICE,R,R,--,--,--,--,--,4
